TBJ|Tabarka-Aïn Draham International Airport|36.98|8.8769
MIR|Monastir Habib Bourguiba International Airport|35.7581|10.7547
NBE|Enfidha - Hammamet International Airport|36.0758|10.4386
TUN|Tunis Carthage International Airport|36.851|10.2272
DTTB|Bizerte Sidi Ahmed Air Base|37.2424|9.787
DTTD|Remada Air Base|32.3062|10.3821
GAF|Gafsa Ksar International Airport|34.422|8.8225
GAE|Gabès Matmata International Airport|33.7337|9.9194
DJE|Djerba Zarzis International Airport|33.8737|10.7773
EBM|El Borma Airport|31.7043|9.2546
SFA|Sfax Thyna International Airport|34.718|10.691
TOE|Tozeur Nefta International Airport|33.9397|8.1106
LRL|Niamtougou International Airport|9.7667|1.0909
LFW|Lomé–Tokoin International Airport|6.1656|1.2545
DZ-0016|Amguid Regional Airport|26.3934|5.3254
ANR|Antwerp International Airport (Deurne)|51.1907|4.4632
EBBE|Beauvechain Air Base|50.7586|4.7683
EBBL|Kleine Brogel Air Base|51.1683|5.47
BRU|Brussels Airport|50.9014|4.4844
CRL|Brussels South Charleroi Airport|50.462|4.4596
EBCV|Chièvres Air Base|50.5758|3.831
EBFN|Koksijde Air Base|51.0903|2.6528
EBFS|Florennes Air Base|50.2433|4.6458
KJK|Kortrijk-Wevelgem International Airport|50.8189|3.2096
LGG|Liège Airport|50.6386|5.4439
OST|Ostend-Bruges International Airport|51.1998|2.8747
AOC|Leipzig–Altenburg Airport|50.9819|12.5064
HDF|Heringsdorf Airport|53.8787|14.1523
FNB|Neubrandenburg Trollenhagen Airport|53.6022|13.306
EDBR|Rothenburg/Görlitz Airfield|51.3633|14.95
BER|Berlin Brandenburg Airport|52.3617|13.5023
DRS|Dresden Airport|51.1341|13.7678
ERF|Erfurt-Weimar Airport|50.9783|10.9607
FRA|Frankfurt Main Airport|50.0267|8.5584
FMO|Münster Osnabrück Airport|52.1338|7.6885
HAM|Hamburg Helmut Schmidt Airport|53.6304|9.9882
CGN|Cologne Bonn Airport|50.8659|7.1427
DUS|Düsseldorf Airport|51.2895|6.7668
MUC|Munich Airport|48.3538|11.7861
NUE|Nuremberg Airport|49.4987|11.0781
LEJ|Leipzig/Halle Airport|51.4207|12.2327
SCN|Saarbrücken Airport|49.2145|7.1097
STR|Stuttgart Airport|48.6899|9.222
HAJ|Hannover Airport|52.4611|9.6851
BRE|Bremen Airport|53.0468|8.7893
EDFE|Frankfurt-Egelsbach Airport|49.96|8.643
HHN|Frankfurt-Hahn Airport|49.9464|7.2617
MHG|Mannheim-City Airport|49.4731|8.5142
EDFZ|Mainz-Finthen Airfield|49.9675|8.1472
EIB|Eisenach-Kindel Airport|50.9916|10.4797
SGE|Siegerland Airport|50.7077|8.083
XFW|Hamburg-Finkenwerder Airport|53.5353|9.8356
KEL|Kiel-Holtenau Airport|54.3796|10.1453
LBC|Lübeck Blankensee Airport|53.8054|10.7192
FMM|Memmingen Allgau Airport|47.9881|10.2382
BFE|Bielefeld Airport|51.9647|8.5444
MGL|Mönchengladbach Airport|51.2303|6.5044
PAD|Paderborn Lippstadt Airport|51.6125|8.6175
NRN|Weeze (Niederrhein) Airport|51.6014|6.1412
DTM|Dortmund Airport|51.5183|7.6122
AGB|Augsburg Airport|48.4253|10.9317
EDML|Landshut Airfield|48.512|12.0349
OBF|Oberpfaffenhofen Airport|48.0814|11.2831
FDH|Bodensee Airport Friedrichshafen|47.6713|9.5115
EDQA|Bamberg-Breitenau Airfield|49.9204|10.9142
BYU|Bayreuth Airport|49.985|11.64
HOQ|Hof-Plauen Airport|50.2885|11.8529
FKB|Karlsruhe Baden-Baden Airport|48.7794|8.0805
EDTD|Donaueschingen-Villingen Airfield|47.9733|8.5222
LHA|Lahr Airport|48.3693|7.8277
EDTM|Mengen-Hohentengen Airfield|48.0539|9.3728
EDTY|Adolf Würth Airport|49.1183|9.7839
EDUZ|Zerbst Airfield|52.0008|12.1486
BWE|Braunschweig-Wolfsburg Airport|52.3192|10.5561
KSF|Kassel Airport|51.4184|9.3916
GWT|Westerland Sylt Airport|54.9132|8.3405
EEEI|Ämari Air Base|59.2596|24.2048
KDL|Kärdla Airport|58.9908|22.8307
URE|Kuressaare Airport|58.2299|22.5095
EPU|Pärnu Airport|58.419|24.4728
EES|Berenice International Airport / Banas Cape Air Base|23.9804|35.4603
TLL|Lennart Meri Tallinn Airport|59.4132|24.8326
TAY|Tartu Airport|58.3074|26.6865
ENF|Enontekio Airport|68.3626|23.4243
KEV|Halli Airport|61.856|24.7867
HEL|Helsinki Vantaa Airport|60.3184|24.9633
KTQ|Kitee Airport|62.1661|30.0736
IVL|Ivalo Airport|68.6073|27.4053
JOE|Joensuu Airport|62.6588|29.6194
JYV|Jyväskylä Airport|62.3995|25.6783
KAU|Kauhava Airfield|63.1271|23.0514
KEM|Kemi-Tornio Airport|65.7787|24.5821
KAJ|Kajaani Airport|64.2855|27.6924
KHJ|Kauhajoki Airfield|62.4632|22.3908
KOK|Kokkola-Pietarsaari Airport|63.7212|23.1431
KAO|Kuusamo Airport|65.9876|29.2394
KTT|Kittilä International Airport|67.701|24.8468
KUO|Kuopio Airport|63.0071|27.7978
LPP|Lappeenranta Airport|61.0446|28.1447
MHQ|Mariehamn Airport|60.1222|19.8982
MIK|Mikkeli Airport|61.6866|27.2018
OUL|Oulu Airport|64.9301|25.3546
POR|Pori Airport|61.4617|21.8
EFPR|Helsinki East-Redstone Aerodrome|60.4792|26.5939
RVN|Rovaniemi Airport|66.5633|25.8298
SVL|Savonlinna Airport|61.9431|28.9451
SJY|Seinäjoki Airport|62.6921|22.8323
SOT|Sodankyla Airport|67.395|26.6191
TMP|Tampere-Pirkkala Airport|61.4141|23.6044
TKU|Turku Airport|60.5141|22.2628
UTI|Utti Air Base|60.8964|26.9384
VAA|Vaasa Airport|63.0502|21.7625
VRK|Varkaus Airport|62.1711|27.8686
YLI|Ylivieska Airfield|64.0547|24.7253
EG-0003|Bilbeis 2 Airfield|30.4206|31.6789
BFS|Belfast International Airport|54.6575|-6.2158
ENK|Enniskillen/St Angelo Airport|54.3983|-7.6512
BHD|George Best Belfast City Airport|54.6181|-5.8725
LDY|City of Derry Airport|55.0428|-7.1611
BHX|Birmingham Airport|52.4539|-1.748
GLO|Gloucestershire Airport|51.8942|-2.1672
NQT|Nottingham City Airport|52.92|-1.0792
MAN|Manchester Airport|53.3494|-2.2795
EGDC|Royal Marines Base Chivenor|51.0872|-4.1503
EGDM|MoD Boscombe Down|51.1522|-1.7474
EGDR|RNAS Culdrose|50.0861|-5.2557
EGDX|MOD St Athan|51.4052|-3.4333
YEO|RNAS Yeovilton|51.0094|-2.6388
CAL|Campbeltown Airport|55.4372|-5.6864
EOI|Eday Airport|59.1906|-2.7722
HAW|Haverfordwest Airport|51.8331|-4.9611
CWL|Cardiff International Airport|51.3967|-3.3433
SWS|Swansea Airport|51.6014|-4.071
BRS|Bristol Airport|51.3823|-2.7165
LPL|Liverpool John Lennon Airport|53.3349|-2.8496
LTN|London Luton Airport|51.8747|-0.3683
BOH|Bournemouth Airport|50.7805|-1.8396
SOU|Southampton Airport|50.9503|-1.3568
EGHL|Lasham Airfield|51.1874|-1.0317
NQY|Cornwall Airport Newquay|50.4406|-4.9954
ACI|Alderney Airport|49.7061|-2.2147
GCI|Guernsey Airport|49.435|-2.602
JER|Jersey Airport|49.2079|-2.1955
ESH|Brighton City Airport|50.8356|-0.2972
BQH|London Biggin Hill Airport|51.3308|0.0325
LGW|London Gatwick Airport|51.1487|-0.1857
LCY|London City Airport|51.5053|0.0553
FAB|Farnborough Airport|51.2758|-0.7763
BBS|Blackbushe Airport|51.3239|-0.8475
LHR|London Heathrow Airport|51.4707|-0.4599
SEN|London Southend Airport|51.5706|0.6936
LYX|Lydd London Ashford Airport|50.9562|0.9391
CAX|Carlisle Lake District Airport|54.9375|-2.8092
BLK|Blackpool Airport|53.7717|-3.0286
HUY|Humberside Airport|53.5762|-0.3495
BWF|Barrow Walney Island Airport|54.1286|-3.2675
LBA|Leeds Bradford Airport|53.8659|-1.6606
WRT|Warton Aerodrome|53.7451|-2.8831
CEG|Hawarden Airport|53.1781|-2.9778
IOM|Isle of Man Airport|54.0831|-4.6239
NCL|Newcastle International Airport|55.038|-1.6896
MME|Teesside International Airport|54.5092|-1.4294
EMA|East Midlands Airport|52.8311|-1.3281
EGOM|RAF Spadeadam|55.05|-2.55
EGOS|RAF Shawbury|52.7982|-2.668
VLY|Anglesey Airport|53.2481|-4.5353
KOI|Kirkwall Airport|58.9579|-2.9051
LSI|Sumburgh Airport|59.8789|-1.2956
WIC|Wick John O'Groats Airport|58.4589|-3.0931
ABZ|Aberdeen International Airport|57.2019|-2.1978
INV|Inverness Airport|57.5425|-4.0475
GLA|Glasgow Airport|55.8719|-4.4331
EDI|Edinburgh Airport|55.9501|-3.3723
ILY|Islay Airport|55.6827|-6.2575
PIK|Glasgow Prestwick Airport|55.5015|-4.5772
BEB|Benbecula Airport|57.4811|-7.3628
DND|Dundee Airport|56.4525|-3.0258
SYY|Stornoway Airport|58.2156|-6.3311
BRR|Barra Airport|57.0228|-7.4431
TRE|Tiree Airport|56.4992|-6.8692
ADX|Leuchars Station Airfield|56.374|-2.8689
LMO|RAF Lossiemouth|57.7052|-3.3392
CBG|Cambridge City Airport|52.205|0.175
NWI|Norwich Airport|52.6758|1.2828
STN|London Stansted Airport|51.885|0.235
EGTC|Cranfield Airport|52.0722|-0.6167
EXT|Exeter International Airport|50.7343|-3.414
OXF|London Oxford Airport|51.8369|-1.32
BEX|RAF Benson|51.6144|-1.096
LKZ|RAF Lakenheath|52.4095|0.5612
MHZ|RAF Mildenhall|52.3619|0.4864
EGUW|Wattisham Airfield|52.1275|0.9562
FFD|RAF Fairford|51.6836|-1.7892
BZZ|RAF Brize Norton|51.75|-1.5836
ODH|RAF Odiham|51.2341|-0.9428
EGWC|RAF Cosford|52.6405|-2.3053
NHT|RAF Northolt|51.553|-0.4182
QCY|RAF Coningsby|53.093|-0.166
EGXE|RAF Leeming|54.2972|-1.5389
EGXG|Leeds East Airport|53.8347|-1.1947
BEQ|RAF Honington|52.3426|0.7729
EGXT|RAF Wittering|52.6126|-0.4765
WTN|RAF Waddington|53.1662|-0.5238
EGXZ|RAF Topcliffe|54.2041|-1.3803
EGYD|RAF Cranwell|53.0273|-0.4931
EGYE|RAF Barkston Heath|52.9606|-0.5594
KNF|RAF Marham|52.6484|0.5507
MPN|Mount Pleasant Airport / RAF Mount Pleasant|-51.8226|-58.4458
AMS|Amsterdam Airport Schiphol|52.3086|4.7639
EHBD|Kempen Airport Budel|51.2553|5.6014
MST|Maastricht Aachen Airport|50.9111|5.7694
EHDL|Deelen Air Base|52.0606|5.8731
EIN|Eindhoven Airport|51.4501|5.3745
GRQ|Groningen Airport Eelde|53.1191|6.5777
GLZ|Gilze Rijen Air Base|51.5674|4.9318
DHR|De Kooy Airfield / Den Helder Naval Air Station|52.9234|4.7806
LEY|Lelystad Airport|52.4532|5.5146
LWR|Leeuwarden Air Base|53.2286|5.7606
RTM|Rotterdam The Hague Airport|51.9569|4.4372
ENS|Twente Airport|52.2758|6.8892
UDE|Volkel Air Base|51.6572|5.7078
WOE|Woensdrecht Air Base|51.4491|4.342
ORK|Cork International Airport|51.8413|-8.4911
CFN|Donegal Airport|55.0442|-8.341
DUB|Dublin Airport|53.4287|-6.2621
NOC|Ireland West Airport Knock|53.9104|-8.817
KIR|Kerry Airport|52.1809|-9.5238
EIME|Casement Air Base|53.3017|-6.4513
SNN|Shannon Airport|52.702|-8.9248
SXL|Sligo Airport|54.2802|-8.5992
WAT|Waterford Airport|52.1872|-7.087
EIWT|Weston Airport|53.3516|-6.4904
AAR|Aarhus Airport|56.3033|10.6183
BLL|Billund Airport|55.7403|9.157
CPH|Copenhagen Kastrup Airport|55.6179|12.656
EBJ|Esbjerg Airport|55.5259|8.5534
KRP|Midtjyllands Airport / Air Base Karup|56.2971|9.1043
MRW|Lolland Falster Maribo Airport|54.6994|11.4382
ODE|Odense Hans Christian Andersen Airport|55.4753|10.3272
RKE|Copenhagen Roskilde Airport|55.5856|12.1314
RNN|Bornholm Airport|55.0633|14.7596
SGD|Sønderborg Airport|54.9644|9.7917
CNL|Sindal Airport|57.5035|10.2294
SKS|Skrydstrup Air Base|55.221|9.267
SQW|Skive Airport|56.5502|9.173
TED|Thisted Airport|57.0688|8.7052
EKVD|Kolding Vamdrup Airfield|55.4363|9.3309
FAE|Vágar Airport|62.0633|-7.2758
STA|Stauning Vestjylland  Airport|55.9901|8.3539
AAL|Aalborg Airport|57.0948|9.8499
LUX|Luxembourg-Findel International Airport|49.6268|6.2121
AES|Ålesund Airport|62.5604|6.1108
ANX|Andøya Airport, Andenes|69.2952|16.1394
ALF|Alta Airport|69.9761|23.3717
BNN|Brønnøysund Airport, Brønnøy|65.4611|12.2175
BOO|Bodø Airport|67.2692|14.3653
BGO|Bergen Airport, Flesland|60.2934|5.2181
BJF|Båtsfjord Airport|70.6002|29.6926
BVG|Berlevåg Airport|70.8715|29.0341
KRS|Kristiansand Airport|58.2042|8.0854
BDU|Bardufoss Airport|69.0558|18.5404
EVE|Harstad/Narvik Airport|68.4913|16.6781
FRO|Florø Airport|61.5836|5.0247
OSL|Oslo-Gardermoen International Airport|60.1939|11.1004
HAU|Haugesund Airport, Karmøy|59.3453|5.2084
HFT|Hammerfest Airport|70.6797|23.6686
HVG|Honningsvåg Airport, Valan|71.0097|25.9836
KSU|Kristiansund Airport, Kvernberget|63.1118|7.8245
KKN|Kirkenes Airport, Høybuktmoen|69.7258|29.8913
LKN|Leknes Airport|68.1525|13.6094
MEH|Mehamn Airport|71.0297|27.8267
MOL|Molde Airport, Årø|62.7447|7.2625
MJF|Mosjøen Airport, Kjærstad|65.784|13.2149
LKL|Lakselv Airport, Banak|70.0688|24.9735
NTB|Notodden Airport|59.5651|9.2132
OLA|Ørland Airport|63.6989|9.604
HOV|Ørsta-Volda Airport, Hovden|62.18|6.0741
MQN|Mo i Rana Airport, Røssvoll|66.3639|14.3014
RVK|Rørvik Airport, Ryum|64.8383|11.1461
RRS|Røros Airport|62.5784|11.3423
ENRY|Moss Airport, Rygge|59.3788|10.7854
LYR|Svalbard Airport, Longyear|78.2461|15.4656
SVJ|Svolvær Airport, Helle|68.2433|14.6692
SKN|Stokmarknes Airport, Skagen|68.5788|15.0334
ENSN|Skien Airport|59.185|9.5669
SRP|Stord Airport, Sørstokken|59.7919|5.3408
SOJ|Sørkjosen Airport|69.7868|20.9594
VAW|Vardø Airport, Svartnes|70.3554|31.0449
SSJ|Sandnessjøen Airport, Stokka|65.9568|12.4689
TOS|Tromsø Airport|69.6833|18.9189
TRF|Sandefjord Airport, Torp|59.1867|10.2586
TRD|Trondheim Airport, Værnes|63.4578|10.924
VDS|Vadsø Airport|70.0653|29.8447
SVG|Stavanger Airport, Sola|58.8767|5.6378
BZG|Ignacy Jan Paderewski Bydgoszcz Airport|53.0968|17.9777
EPCE|Cewice Naval Air Base|54.4165|17.7657
EPDE|Deblin Military Air Base|51.551|21.8923
GDN|Gdańsk Lech Wałęsa Airport|54.3776|18.4662
EPIR|Inowroclaw Military Air Base|52.8294|18.3306
KRK|Kraków John Paul II International Airport|50.0777|19.7848
EPKS|Krzesiny Military Air Base|52.3317|16.9664
KTW|Katowice Wojciech Korfanty International Airport|50.476|19.0807
LUZ|Lublin Airport|51.2402|22.7135
EPLK|Łask Air Base|51.5517|19.1791
LCJ|Łódź Władysław Reymont Airport|51.7219|19.3981
EPLY|Leźnica Wielka Air Base|52.0049|19.1438
EPMB|Malbork Królewo Air Base|54.0266|19.1357
EPMI|Miroslawiec Military Air Base|53.3951|16.0828
EPMM|Minsk Mazowiecki Military Air Base|52.1955|21.6559
WMI|Warsaw Modlin Airport|52.4511|20.6518
POZ|Poznań-Ławica Airport|52.4216|16.8234
EPPW|Powidz Military Air Base|52.3801|17.8532
RDO|Warsaw Radom Airport|51.3894|21.2147
RZE|Rzeszów-Jasionka Airport|50.1098|22.0242
SZZ|Solidarity Szczecin–Goleniów Airport|53.5847|14.9022
EPSN|Swidwin Military Air Base|53.7906|15.8263
SZY|Olsztyn-Mazury Airport|53.4819|20.9377
EPTM|Tomaszów Mazowiecki Military Air Base|51.5844|20.0978
WAW|Warsaw Chopin Airport|52.1657|20.9671
WRO|Copernicus Wrocław Airport|51.1037|16.8821
IEG|Zielona Góra-Babimost Airport|52.1385|15.7986
ES-0109|Folgueroles Airfield|41.9527|2.3072
ESCF|Malmen Air Base|58.3977|15.5224
RNB|Ronneby Airport|56.2667|15.265
ESFR|Råda Air Base|58.4981|13.0532
GOT|Göteborg Landvetter Airport|57.6628|12.2798
JKG|Jönköping Airport|57.7576|14.0687
GSE|Säve Airport|57.7747|11.8704
KVB|Skövde Airport|58.4564|13.9727
THN|Trollhättan-Vänersborg Airport|58.3181|12.345
ESIB|Såtenäs Air Base|58.4264|12.7144
KSK|Karlskoga Airport|59.3459|14.4959
MXX|Mora Airport|60.9579|14.5114
NYO|Stockholm Skavsta Airport|58.7897|16.9115
SCR|Scandinavian Mountains Airport|61.1651|12.8335
KID|Kristianstad Airport|55.9217|14.0855
KLR|Kalmar Airport|56.6855|16.2876
MMX|Malmö Sturup Airport|55.5356|13.3763
HAD|Halmstad Airport|56.6911|12.8202
VXO|Växjö Kronoberg Airport|56.9291|14.728
GEV|Gällivare Airport|67.1324|20.8146
KRF|Kramfors-Sollefteå Höga Kusten Airport|63.0486|17.7689
LYC|Lycksele Airport|64.5483|18.7162
SDL|Sundsvall-Härnösand Airport|62.5281|17.4439
OER|Örnsköldsvik Airport|63.4083|18.99
KRN|Kiruna Airport|67.822|20.3368
SFT|Skellefteå Airport|64.6248|21.0769
UME|Umeå Airport|63.7918|20.2828
VHM|Vilhelmina South Lapland Airport|64.5791|16.8336
AJR|Arvidsjaur Airport|65.5903|19.2819
SOO|Söderhamn Airport|61.2615|17.0991
OSD|Åre Östersund Airport|63.1935|14.5042
ORB|Örebro Airport|59.2237|15.038
KSD|Karlstad Airport|59.4447|13.3374
VST|Stockholm Västerås Airport|59.5894|16.6336
LLA|Luleå Airport|65.5438|22.122
ARN|Stockholm-Arlanda Airport|59.6485|17.9288
BMA|Stockholm-Bromma Airport|59.3544|17.9417
BLE|Dala Airport|60.422|15.5152
GVX|Gävle Sandviken Airport|60.5933|16.9514
LPI|Linköping City Airport|58.4049|15.6845
NRK|Norrköping Airport|58.5863|16.2506
TYF|Torsby Airport|60.1576|12.9913
EKT|Eskilstuna Airport|59.3511|16.7084
VBY|Visby Airport|57.6628|18.3462
AGH|Ängelholm-Helsingborg Airport|56.2961|12.8471
ESTL|Ljungbyhed Airfield|56.0828|13.2125
SQO|Storuman Airport|64.9609|17.6966
SPM|Spangdahlem Air Base|49.9765|6.6984
RMS|Ramstein Air Base|49.4369|7.6003
ETHB|Bückeburg Air Base|52.2785|9.0822
ETHC|Celle Army Airfield|52.5912|10.0221
FRZ|Fritzlar Army Airfield|51.1146|9.286
ETHL|Laupheim Air Base|48.2203|9.91
ETHN|Niederstetten Army Air Base|49.3916|9.9567
ETHS|Faßberg Air Base|52.9194|10.1858
ETIC|Grafenwöhr Army Air Field|49.6987|11.9402
ETIH|Hohenfels Army Airfield|49.2165|11.8361
FCN|Sea-Airport Cuxhaven/Nordholz / Nordholz Naval Airbase|53.7677|8.6592
ETND|Diepholz Air Base|52.5856|8.3422
GKE|Geilenkirchen Air Base|50.9608|6.0424
ETNH|Hohn Air Base|54.3122|9.5382
RLG|Rostock-Laage Airport|53.9182|12.2783
ETNN|Nörvenich Air Base|50.8312|6.6582
WBG|Schleswig Air Base|54.4593|9.5163
ETNT|Wittmundhafen Air Base|53.5478|7.6673
ETNW|Wunstorf Air Base|52.4573|9.4272
WIE|Wiesbaden Army Airfield|50.0498|8.3254
ETSB|Büchel Air Base|50.1738|7.0633
ETSH|Holzdorf Air Base|51.7678|13.1677
IGS|Ingolstadt Manching Airport|48.7157|11.534
ETSL|Lechfeld Air Base|48.1855|10.8612
ETSN|Neuburg Air Base|48.711|11.2115
EVKA|Jēkabpils Air Base|56.5347|25.8925
LPX|Liepāja International Airport|56.5175|21.0969
RIX|Riga International Airport|56.9208|23.9707
EVTA|Jūrmala Airport|56.9422|23.2239
KUN|Kaunas International Airport|54.964|24.0858
EYKD|Kėdainiai Air Base|55.3117|23.9564
PLQ|Palanga International Airport|55.9732|21.0939
PNV|Panevėžys Air Base|55.7294|24.4608
SQQ|Šiauliai International Airport|55.8939|23.395
EYSB|Barysiai Airfield|56.0706|23.5581
VNO|Vilnius International Airport|54.6341|25.2858
ALJ|Alexander Bay Airport|-28.575|16.5333
AGZ|Aggeneys Airport|-29.2818|18.8139
BIY|Bisho Airport|-32.8971|27.2791
BFN|Bram Fischer International Airport|-29.0927|26.3024
FABR|Barberton Airport|-25.7171|30.975
CPT|Cape Town International Airport|-33.974|18.6043
ELS|King Phalo Airport|-33.0356|27.8259
FAEO|Ermelo Airport|-26.4956|29.9798
FCB|Ficksburg Sentraoes Airport|-28.8231|27.9089
GCJ|Grand Central Airport|-25.9863|28.1401
GRJ|George Airport|-34.0056|22.3789
QRA|Rand Airport|-26.2425|28.1512
HRS|Harrismith Airport|-28.2351|29.1062
HDS|Eastgate Airport / Air Force Base Hoedspruit|-24.3619|31.0529
KXE|P C Pelser Airport|-26.8711|26.718
KIM|Kimberley Airport|-28.8054|24.7649
MQP|Kruger Mpumalanga International Airport|-25.3833|31.1053
KMH|Johan Pienaar Airport|-27.4566|23.4119
KLZ|Kleinsee Airport|-29.6884|17.094
HLA|Lanseria International Airport|-25.939|27.9266
LMR|Lime Acres Finsch Mine Airport|-28.3601|23.4391
DUR|King Shaka International Airport|-29.6144|31.1197
SDB|Langebaanweg Airport|-32.9689|18.1603
LAY|Ladysmith Airport|-28.5817|29.7497
AAM|Malamala Airport|-24.8169|31.5441
MGH|Margate Airport|-30.8574|30.343
MBD|Mmabatho International Airport|-25.7984|25.548
FAMS|Morningside Farm Airport|-25.7045|26.909
MZQ|Mkuze Airport|-27.6261|32.0443
NCS|Newcastle Airport|-27.7706|29.9769
OUH|Oudtshoorn Airport|-33.607|22.189
JNB|O.R. Tambo International Airport|-26.1401|28.2468
PLZ|Chief Dawid Stuurman International Airport|-33.9897|25.6174
PBZ|Plettenberg Bay Airport|-34.0882|23.3287
PHW|Hendrik Van Eck Airport|-23.9372|31.1554
FAPI|Pietersburg Municipal Airport|-23.9261|29.4844
JOH|Port St Johns Airport|-31.6061|29.5218
PZB|Pietermaritzburg Airport|-29.649|30.3987
NTY|Pilanesberg International Airport|-25.3338|27.1734
PTG|Polokwane International Airport|-23.8453|29.4586
PCF|Potchefstroom Airport|-26.671|27.0819
UTW|Queenstown Airport|-31.9202|26.8822
RCB|Richards Bay Airport|-28.741|32.0921
FARG|Rustenburg Airport|-25.6443|27.2711
ROD|Robertson Airport|-33.8122|19.9028
SBU|Springbok Airport|-29.6893|17.9396
ZEC|Secunda Airport|-26.5241|29.1701
FASD|Saldanha/Vredenburg Airport|-32.9641|17.9693
FASK|Swartkop Air Force Base|-25.8097|28.1646
SIS|Sishen Airport|-27.6486|22.9993
SZK|Skukuza Airport|-24.9608|31.5886
LTA|Tzaneen Airport|-23.8244|30.3293
ULD|Prince Mangosuthu Buthelezi Airport|-28.3206|31.4165
UTN|Upington Airport|-28.4002|21.2636
UTT|K. D. Matanzima Airport|-31.5464|28.6734
VRU|Vryburg Airport|-26.9824|24.7288
VIR|Virginia Airport|-29.7706|31.0584
VRE|Vredendal Airport|-31.641|18.5448
FAVV|Vereeniging Airport|-26.5664|27.9608
PRY|Wonderboom Airport|-25.6539|28.2242
WKF|Waterkloof Air Force Base|-25.83|28.2225
FAYP|Ysterplaat Air Force Base|-33.9002|18.4983
FRW|Phillip Gaonwe Matante International Airport|-21.1592|27.4688
JWA|Jwaneng Airport|-24.6023|24.691
BBK|Kasane International Airport|-17.8317|25.1662
MUB|Maun International Airport|-19.9705|23.4314
GBE|Sir Seretse Khama International Airport|-24.5552|25.9182
SXN|Sua Pan Airport|-20.5534|26.1158
PKW|Selebi Phikwe Airport|-22.0583|27.8288
BZV|Maya-Maya International Airport|-4.2517|15.253
OLL|Oyo Ollombo Airport|-1.2267|15.91
FTX|Owando Airport|-0.5246|15.9378
OUE|Ouesso Airport|1.616|16.0379
DIS|Ngot Nzoungou Airport|-4.2063|12.6599
PNR|Antonio Agostinho-Neto International Airport|-4.816|11.8866
MTS|Matsapha International Airport|-26.5289|31.3076
SHO|King Mswati III International Airport|-26.3586|31.7169
BGF|Bangui M'Poko International Airport|4.3985|18.5188
BBT|Berbérati Airport|4.2216|15.7864
BSG|Bata International Airport|1.9055|9.8057
GEM|President Obiang Nguema International Airport|1.6764|11.0249
SSG|Malabo International Airport|3.7553|8.7087
ASI|RAF Ascension Island|-7.9702|-14.3927
HLE|Saint Helena International Airport|-15.9589|-5.6461
MRU|Sir Seewoosagur Ramgoolam International Airport|-20.4302|57.6836
RRG|Sir Charles Gaetan Duval Airport|-19.7567|63.3593
NKW|Naval Support Facility Diego Garcia|-7.3133|72.4111
TKC|Tiko Airport|4.0892|9.3605
DLA|Douala International Airport|4.0061|9.7195
MVR|Salak Airport|10.4514|14.2574
FOM|Foumban Nkounja Airport|5.6369|10.7508
NGE|N'Gaoundéré Airport|7.357|13.5592
GOU|Garoua International Airport|9.3348|13.3721
BFX|Bafoussam Airport|5.5369|10.3546
BPC|Bamenda Airport|6.0392|10.1226
YAO|Yaoundé Ville Airport|3.836|11.5235
